id,obj,area,area%
"1",CMvr,17012060.8667077,0.216746871906554
"1",PHlv,40730686.1846339,0.518940585170585
"1",CMca,11813547.9690362,0.150513778928312
"1",CHha,4581429.43742462,0.0583709702900074
"1",CMvr,4350424.95383964,0.0554277937045405
"2",PHlv,4248073.11614523,0.0541237517764066
"2",CMca,18123979.6632762,0.230913581211127
"2",CHha,31030446.5676609,0.395351996451304
"2",CMvr,25085650.0645596,0.319610670561162
"3",CMca,490457.575768862,0.00624881054586456
"3",CMvr,119407.787460976,0.00152134797872129
"3",CHha,38152806.1987125,0.48609639142611
"3",PHlv,2589538.36037295,0.0329927304922397
"3",LVha,21527222.1831622,0.2742735348525
"3",CMvr,13006201.4933635,0.165709111386366
"3",PHlv,2602515.81280096,0.0331580733181987
"4",CMca,11366662.0151028,0.144820104694898
"4",CHha,1211578.57405425,0.0154364522942177
"4",RGca,42130983.6016182,0.536781462137123
"4",CHha,895283.997197663,0.0114066136596268
"4",PHlv,114501.015343658,0.00145883188993464
"4",LVha,22769140.2083257,0.290096535324202
"5",CMdy,3491822.99023533,0.044488537650722
"5",CMca,15704940.7222225,0.200093145779954
"5",LPrz,1864328.38651635,0.0237529920184335
"5",LVha,23573962.4487373,0.300350595923729
"5",CMvr,12163070.9920708,0.15496697378199
"5",PHlv,19647.7047863871,0.000250327023043211
"5",CHha,21670376.1670731,0.276097427822127
"6",CMca,15108298.2693299,0.192491457405783
"6",RGca,44411906.0622255,0.565842186306382
"6",CHha,628507.26973281,0.00800767089610581
"6",LVha,17236220.3536149,0.219602837916551
"6",LVha,292405.336440259,0.00372547115242453
"6",CHha,408595.374280613,0.00520582250114827
"6",PHlv,402216.746017913,0.00512455382160218
"7",CMca,18594233.9082719,0.236904985627217
"7",RGca,24118069.1529234,0.307282938044989
"7",CHha,6727219.77882077,0.0857100062780042
"7",LVha,1078727.46385845,0.0137438259398997
"7",,116684.610144486,0.00148665258410562
"7",CHha,20980261.393781,0.26730482946855
"7",PHlv,6867266.23489897,0.0874943069288414
"7",LVha,5686.86894301191,7.24551283937952e-05
"8",CMca,17261003.9463492,0.21991860014206
"8",RGca,21009054.4264143,0.267671675073257
"8",CHha,11198247.9148588,0.142674378218908
"8",,1372947.98377365,0.0174924239399891
"8",CHha,24301553.3386699,0.309620669118048
"8",PHlv,3345341.80157615,0.0426222535077371
"9",CMca,7066064.98386773,0.0900271574350513
"9",CHha,7104417.43647878,0.0905157974768735
"9",RGca,6554568.84800926,0.0835102992890418
"9",CHha,2594.33557149902,3.30538506888812e-05
"9",,42983713.7979321,0.547645907313957
"9",CHha,14776790.0097827,0.188267784634389
"10",CMca,9659769.91037208,0.12307297321676
"10",PHlv,19780601.4291777,0.25202022951816
"10",CHha,204346.054170302,0.00260352748411204
"10",CMvr,37127395.5561763,0.47303186321105
"10",LPrz,6023411.57849794,0.0767429430257976
"10",CMvr,2922484.92606917,0.0372347284013767
"10",LPrz,2770139.95717847,0.0352937351427422
"11",CMca,12582265.5574333,0.160307838211904
"11",CHha,19414555.5038335,0.247356520052616
"11",PHlv,6402882.63275978,0.0815776990635741
"11",PHlv,11702901.9275495,0.149104062400198
"11",CHha,22270502.0891798,0.283743498300349
"11",CMvr,5007449.59857954,0.0637987981130409
"11",PHlv,1107592.1023067,0.0141115838583195
"12",CMca,20805271.5978567,0.265075323521014
"12",LVha,10737020.8270704,0.136797986798728
"12",RGca,764870.65602479,0.00974504637653412
"12",RGca,9993031.93204737,0.127318990280144
"12",LVha,15719192.0650869,0.200274718959743
"12",PHlv,4768051.86099352,0.060748684950983
"12",LVha,15700710.4725622,0.200039249112852
"13",CMca,25909897.6845785,0.330112225588229
"13",CHha,19681527.798292,0.250757954491569
"13",CHha,32670442.634688,0.416246820438375
"13",RGca,226281.294083466,0.00288299948182881
"14",RGca,45963508.6038159,0.585610808107527
"14",LVha,32482778.3259545,0.413855831350974
"14",CMca,41862.4818715993,0.00053336054150093
"15",CMca,2733859.06405843,0.0348314883782051
"15",GLdy,18074382.7256762,0.23028167769484
"15",CMeu,3567116.97941044,0.045447841567804
"15",LVha,8047012.90417848,0.102525196026406
"15",CMeu,12331508.4147743,0.157112997404232
"15",PHlv,12147571.3074944,0.154769495758968
"15",CHha,21586698.0160496,0.275031303169542
"16",CMca,38953690.6020072,0.496300280921507
"16",GLdy,3976624.7305504,0.050665288458955
"16",LVha,759181.376575209,0.00967256053641394
"16",CMeu,2180879.29909561,0.0277860965692755
"16",PHlv,1340638.43248038,0.0170807751556125
"16",CHha,25779647.5333938,0.328452737472364
"16",1 1 1,5497487.43753962,0.0700422608858731
"17",CMca,36583346.1753665,0.466100251434138
"17",CHha,2830842.65305581,0.0360671346474111
"17",1 1 1,37025394.2483004,0.471732287305126
"17",PHlv,2048566.33491938,0.0261003266133259
"18",CMca,28696409.2807344,0.365614548130471
"18",CHha,22088711.0698581,0.281427339482942
"18",CHha,327638.732231206,0.00417437198720101
"18",RGca,12537230.8340046,0.159734060848491
"18",PHlv,14766741.8713358,0.188139763544297
"18",CHha,71417.6234779161,0.000909916006598097
"19",CMca,12438079.5501519,0.158470796462771
"19",LVha,40661575.6887814,0.518060063762315
"19",LVha,9383852.22562314,0.119557567555941
"19",PHlv,14710377.5283542,0.187421638025935
"19",PHlv,1294264.41873148,0.0164899341930402
"20",CMca,26847717.9502998,0.342060784354759
"20",CHha,33369900.2102614,0.425158453351325
"20",PHlv,7135837.05816456,0.0909161078666752
"20",PHlv,8329315.14287661,0.106121945864622
