id,obj,area,area%
"1",1L,17012060.8667077,0.216746871906554
"1",1L,40730686.1846339,0.518940585170585
"1","2",11813547.9690362,0.150513778928312
"1",1L,4581429.43742462,0.0583709702900074
"1",1L,4350424.95383964,0.0554277937045405
"2",1L,4248073.11614523,0.0541237517764066
"2","2",18123979.6632762,0.230913581211127
"2",1L,31030446.5676609,0.395351996451304
"2",1L,25085650.0645596,0.319610670561162
"3","2",490457.575768862,0.00624881054586456
"3",1L,119407.787460976,0.00152134797872129
"3",1L,38152806.1987125,0.48609639142611
"3",1L,2589538.36037295,0.0329927304922397
"3",1L,21527222.1831622,0.2742735348525
"3",1L,13006201.4933635,0.165709111386366
"3",1L,2602515.81280096,0.0331580733181987
"4","2",11366662.0151028,0.144820104694898
"4",1L,1211578.57405425,0.0154364522942177
"4",1L,42130983.6016182,0.536781462137123
"4",1L,895283.997197663,0.0114066136596268
"4",1L,114501.015343658,0.00145883188993464
"4",1S,22769140.2083257,0.290096535324202
"5",1H,3491822.99023533,0.044488537650722
"5","2",15704940.7222225,0.200093145779954
"5",1C,1864328.38651635,0.0237529920184335
"5",1L,23573962.4487373,0.300350595923729
"5",1L,12163070.9920708,0.15496697378199
"5",1L,19647.7047863871,0.000250327023043211
"5",1L,21670376.1670731,0.276097427822127
"6","2",15108298.2693299,0.192491457405783
"6",1L,44411906.0622255,0.565842186306382
"6",1L,628507.26973281,0.00800767089610581
"6",1S,17236220.3536149,0.219602837916551
"6",1L,292405.336440259,0.00372547115242453
"6",1L,408595.374280613,0.00520582250114827
"6",1L,402216.746017913,0.00512455382160218
"7","2",18594233.9082719,0.236904985627217
"7",1L,24118069.1529234,0.307282938044989
"7",1L,6727219.77882077,0.0857100062780042
"7",1S,1078727.46385845,0.0137438259398997
"7",1S,116684.610144486,0.00148665258410562
"7",1L,20980261.393781,0.26730482946855
"7",1L,6867266.23489897,0.0874943069288414
"7",1L,5686.86894301191,7.24551283937952e-05
"8","2",17261003.9463492,0.21991860014206
"8",1L,21009054.4264143,0.267671675073257
"8",1L,11198247.9148588,0.142674378218908
"8",1S,1372947.98377365,0.0174924239399891
"8",1L,24301553.3386699,0.309620669118048
"8",1L,3345341.80157615,0.0426222535077371
"9","2",7066064.98386773,0.0900271574350513
"9",1L,7104417.43647878,0.0905157974768735
"9",1L,6554568.84800926,0.0835102992890418
"9",1L,2594.33557149902,3.30538506888812e-05
"9",1S,42983713.7979321,0.547645907313957
"9",1L,14776790.0097827,0.188267784634389
"10","2",9659769.91037208,0.12307297321676
"10",1L,19780601.4291777,0.25202022951816
"10",1L,204346.054170302,0.00260352748411204
"10",1L,37127395.5561763,0.47303186321105
"10",1C,6023411.57849794,0.0767429430257976
"10",1L,2922484.92606917,0.0372347284013767
"10",1C,2770139.95717847,0.0352937351427422
"11","2",12582265.5574333,0.160307838211904
"11",1L,19414555.5038335,0.247356520052616
"11",1L,6402882.63275978,0.0815776990635741
"11",1L,11702901.9275495,0.149104062400198
"11",1L,22270502.0891798,0.283743498300349
"11",1L,5007449.59857954,0.0637987981130409
"11",1L,1107592.1023067,0.0141115838583195
"12","2",20805271.5978567,0.265075323521014
"12",1S,10737020.8270704,0.136797986798728
"12",1L,764870.65602479,0.00974504637653412
"12",1L,9993031.93204737,0.127318990280144
"12",1L,15719192.0650869,0.200274718959743
"12",1L,4768051.86099352,0.060748684950983
"12",1S,15700710.4725622,0.200039249112852
"13","2",25909897.6845785,0.330112225588229
"13",1L,19681527.798292,0.250757954491569
"13",1L,32670442.634688,0.416246820438375
"13",1L,226281.294083466,0.00288299948182881
"14",1L,45963508.6038159,0.585610808107527
"14",1L,32482778.3259545,0.413855831350974
"14","2",41862.4818715993,0.00053336054150093
"15","2",2733859.06405843,0.0348314883782051
"15","2",18074382.7256762,0.23028167769484
"15",1S,3567116.97941044,0.045447841567804
"15",1L,8047012.90417848,0.102525196026406
"15",1S,12331508.4147743,0.157112997404232
"15",1L,12147571.3074944,0.154769495758968
"15",1L,21586698.0160496,0.275031303169542
"16","2",38953690.6020072,0.496300280921507
"16","2",3976624.7305504,0.050665288458955
"16",1L,759181.376575209,0.00967256053641394
"16",1S,2180879.29909561,0.0277860965692755
"16",1L,1340638.43248038,0.0170807751556125
"16",1L,25779647.5333938,0.328452737472364
"16",1C,5497487.43753962,0.0700422608858731
"17","2",36583346.1753665,0.466100251434138
"17",1L,2830842.65305581,0.0360671346474111
"17",1C,37025394.2483004,0.471732287305126
"17",1S,2048566.33491938,0.0261003266133259
"18","2",28696409.2807344,0.365614548130471
"18",1L,22088711.0698581,0.281427339482942
"18",1L,327638.732231206,0.00417437198720101
"18",1L,12537230.8340046,0.159734060848491
"18",1S,14766741.8713358,0.188139763544297
"18",1L,71417.6234779161,0.000909916006598097
"19","2",12438079.5501519,0.158470796462771
"19",1L,40661575.6887814,0.518060063762315
"19",1L,9383852.22562314,0.119557567555941
"19",1L,14710377.5283542,0.187421638025935
"19",1L,1294264.41873148,0.0164899341930402
"20","2",26847717.9502998,0.342060784354759
"20",1L,33369900.2102614,0.425158453351325
"20",1S,7135837.05816456,0.0909161078666752
"20",1S,8329315.14287661,0.106121945864622
"20",1L,2805379.05003967,0.0357427085626197
"21","2",19744165.2423887,0.251556004191635
"21",1L,41795957.1735938,0.532512965166106
"21","2",681900.684962473,0.00868794448683139
"21",1S,16266126.310697,0.207243086155428
"22","2",4522148.28224458,0.0576156823181999
"22",1L,25614278.1056772,0.326345802489744
"22",1L,28625295.3564914,0.364708501488066
"22","2",19726427.6672288,0.25133001370399
"23","2",2554356.14665222,0.0325444817568006
"23",1L,31738897.9777744,0.404378217803497
"23",1L,9528104.778004,0.121395457141339
"23",1L,26433539.3150889,0.336783826771791
"23",1L,8233251.19412253,0.104898016526573
"24",1L,7986468.81193798,0.101753817255288
"24","2",34782884.5777016,0.443160971923009
"24",1C,10949933.2866176,0.139510656942478
"24",1S,1446065.44152655,0.0184239971558312
"24",1S,23242448.1192513,0.296126845816597
"24",1S,80349.1746069723,0.00102371090679651
"25",1L,20450260.1870127,0.260552202342783
"25",1S,15129072.8435568,0.19275614162095
"25",1L,27513356.6539186,0.350541538565535
"25","2",15395459.7271538,0.196150117470731
"26",1S,3169679.83372167,0.040384183567609
"26",1L,16414297.662772,0.209130904293397
"26",1S,1114849.12402465,0.0142040439528988
"26",1L,11739970.1658781,0.14957634055437
"26","2",10787222.2049484,0.137437591353738
"26",1S,22234838.3410477,0.283289114442411
"26",1S,13027292.0792496,0.165977821835576
"27","2",44899472.3506843,0.57205415960571
"27",1S,3907220.06080628,0.0497810190467649
"27",1S,9179052.98258455,0.116948266093569
"27",1S,20502404.017567,0.261216555253956
"28",1L,8487498.25763273,0.108137321637167
"28","2",18126876.75329,0.230950492388617
"28",1S,7276346.68043613,0.0927063096146441
"28",1L,16101724.650926,0.20514848128828
"28",1L,2590156.72177234,0.0330006088968655
"28","2",546710.592920225,0.0069655176866628
"28","2",21522147.1563816,0.274208875068588
"28","2",3836688.59828296,0.0488823934191761
"29","2",14350818.8085029,0.1828405805982
"29",1S,2087462.61666367,0.0265958954607999
"29",1S,72677.8011700362,0.000925971649412543
"29",1S,23324188.9859012,0.297168287961208
"29",1L,38653001.1994043,0.49246926433038
"30","2",1914487.02342909,0.0243920520203413
"30","2",4642264.64634643,0.0591460581138107
"30","2",22736889.6242744,0.2896856378283
"30",1H,15501195.5048347,0.197497273423234
"30",1L,14394338.2447562,0.183395052025791
"30",1L,19298974.3680012,0.245883926588523
"31",1S,14434298.8221067,0.183904180826128
"31",1S,9756755.31870677,0.124308642665737
"31","2",2146880.72178085,0.0273529282812012
"31",1S,3933297.50921785,0.0501132659987831
"31",1S,29917693.2883149,0.381174655187847
"31",1L,6661811.58721937,0.0848766551021681
"31","2",11637412.1642957,0.148269671938138
"32","2",41070722.0820694,0.523272906673697
"32",1S,21193326.2319313,0.270019441034085
"32","2",16224101.0976414,0.206707652292218
"33","2",9969210.75754834,0.127015490010644
"33",1S,2032351.38595513,0.0258937355663233
"33","2",2002386.36764344,0.0255119579535714
"33",4W,33480956.1873887,0.426573392777974
"33",1L,31003244.7131065,0.395005423691489
"34","2",9969210.75754834,0.127015490010644
"34",1S,2032351.38595513,0.0258937355663233
"34","2",2002386.36764344,0.0255119579535714
"34",4W,33480956.1873887,0.426573392777974
"34",1L,31003244.7131065,0.395005423691489
"35","2",64545493.7816999,0.82235973539371
"35","3",19638.5947070526,0.000250210953554979
"35",1L,5624586.51500721,0.0716616018745491
"35",1S,8298430.52022799,0.105728451778188
"36",1L,7341561.00330629,0.0935371907522301
"36",1S,5928207.60375845,0.075529970424798
"36",1S,55350651.1386553,0.705210296759083
"36",1S,9867729.66592198,0.125722542063889
"37",1L,19786478.2034154,0.252095104187544
"37",1S,19299204.9602309,0.245886864512673
"37",1L,1265020.62884125,0.0161173455906913
"37",1S,38137445.6191545,0.485900685709092
"38",1L,3610978.62249783,0.0460066729763184
"38",1S,10601355.9139255,0.135069510408828
"38",1L,2491164.02168681,0.0317393649915423
"38",1S,56277974.2318199,0.717025113392115
"38",1S,5506676.62171203,0.0701593382311959
"39",1L,3610978.62249783,0.0460066729763184
"39",1S,10601355.9139255,0.135069510408828
"39",1L,2491164.02168681,0.0317393649915423
"39",1S,56277974.2318199,0.717025113392115
"39",1S,5506676.62171203,0.0701593382311959
"40",1L,2504772.55839198,0.031912748321474
"40",1S,12105817.7242837,0.154237522671009
"40",1L,4006959.23447834,0.0510517736055068
"40",1S,56610958.3421128,0.721267589648582
"40",1S,3259641.5523753,0.0415303657534293
"41",1L,2443932.51392241,0.0311375988890357
"41",1S,12896377.9314664,0.164309873887197
"41",1L,4659033.96323329,0.0593597122388291
"41",1S,56283034.7639323,0.717089588502694
"41",1S,2205770.23908762,0.0281032264822445
"43",1L,2729631.14190588,0.0347776213653599
"43",1S,13152248.0536619,0.167569858026377
"43",1L,4701120.32250071,0.0598959251522804
"43",1S,55936495.973658,0.712674415092797
"43",1S,1968653.91991548,0.0250821803631859
"44",1L,1902496.15106309,0.0242392789908344
"44",1S,12219990.5917322,0.155692173701825
"44",1L,4425345.58427931,0.0563823407412751
"44",1S,57000900.0674545,0.726235750170453
"44",1S,2939417.01711301,0.0374504563956123
"45",1L,2129209.48611227,0.0271277830102139
"45",1S,12660337.4499038,0.161302534775089
"45",1L,4651370.2641124,0.0592620707581935
"45",1S,56631919.2717203,0.721534648176074
"45",1S,2415312.93979324,0.0307729632804285
"46",1L,2129209.48611227,0.0271277830102139
"46",1S,12660337.4499038,0.161302534775089
"46",1L,4651370.2641124,0.0592620707581935
"46",1S,56631919.2717203,0.721534648176074
"46",1S,2415312.93979324,0.0307729632804285
"47",1S,10093040.7453394,0.128593180257125
"47","2",34752837.0560481,0.442778143153586
"47",4W,2253834.25185862,0.0287155993452983
"47",1L,3925484.65571019,0.050013724175384
"47",1L,6009094.52953368,0.0765605326992506
"47",1C,1599230.14413883,0.02037543445892
"47",1S,15976428.0943807,0.203552105816512
"47",1C,3878199.93463246,0.0494112800939248
"48",1L,75948273.7681399,0.967640011103061
"48","2",1320182.87393165,0.0168201554480252
"48",1C,1219692.7695705,0.0155398334489154
"49",1L,78488149.411642,1
"50",1S,5174112.64603015,0.0659222148160711
"50",1L,26839487.6598723,0.3419559240607
"50","2",46474549.1057395,0.592121861123229
"53","2",65635554.1189981,0.836247950945604
"53",4W,11442067.8069174,0.145780833064466
"53","3",1410527.48572643,0.0179712159899289
