id,obj,area,area%
"2001","Vermoorte Niederung, Versumpfungsmoor",679623.431582655,0.0541183156850122
"2001",Stark übersandete Grundmoräne,1525728.09587037,0.121493507882038
"2001",Talsandinsel,265808.766690476,0.021166313695365
"2001",Stark übersandete Grundmoräne,2428748.99496035,0.193400931634793
"2001",Humoser Talsand,32014.6768355191,0.00254932409187772
"2001",Talsand,2221434.13574573,0.176892479342258
"2001",,1951738.64899928,0.155416666690275
"2001",Talsandinseln u. Versumpfungsmoor,60818.7144503771,0.0048429854463925
"2001",Versumpfungsmoor,3186703.92179675,0.253756772971841
"2001",,205484.518930965,0.0163627025601403
"2002",Oberer Sand und Spatsand,132923.678878553,0.0105846933482132
"2002",Geschiebemergel mit Senken Niedermoortorf,557096.621201689,0.0443615234734296
"2002",,1586950.14743321,0.126368611004434
"2002",Geschiebemergel,559.395747897165,4.45446026000804e-05
"2002",Unterer Sand und Talsand,434531.682105519,0.0346016950777629
"2002",Talsand,534882.226215169,0.0425925944095324
"2002",Abschlämmassen und Terrassensande,1755313.05913107,0.139775325342836
"2002",Talsand und Terassensand,1221197.45181075,0.0972437766851613
"2002",Geschiebemergel und Kolluvium,472019.50253404,0.0375868448033532
"2002",Niedermoortorf,2224237.9749153,0.177115748650316
"2002",Torf über Sand und Mudde,879979.792916891,0.0700726637964897
"2002",Geschiebemergel,744312.156539253,0.0592694695089903
"2003",Niedermoortorf u.Geschiebemergel,6829.20939395746,0.000543808957558422
"2003",Oberer Sand und Spatsand,125749.433003648,0.0100134091855175
"2003",Geschiebemergel mit Senken Niedermoortorf,1982863.86923102,0.157895163481276
"2003",,1871970.32721849,0.149064726749441
"2003",Geschiebemergel,898884.284005932,0.0715780256911477
"2003",Unterer Sand und Talsand,395369.347605385,0.0314832040385342
"2003",Talsand,658663.215941162,0.0524492567411929
"2003",Abschlämmassen und Terrassensande,1392134.43839195,0.110855464234696
"2003",Talsand und Terassensand,1111483.91112686,0.0885073032886737
"2003",Geschiebemergel und Kolluvium,781402.376509494,0.0622229583675214
"2003",Geschiebemergel,312694.561583431,0.0248998227700166
"2003",Niedermoortorf,889211.596982519,0.0708077910206974
"2003",Torf über Sand und Mudde,1100614.62175494,0.0876417833460616
"2003",Geschiebemergel,1030232.71311386,0.0820372821276711
"2004",Niedermoortorf u.Geschiebemergel,774799.083599853,0.0616971391069754
"2004",Oberer Sand und Spatsand,129110.32667465,0.0102810366630569
"2004",Geschiebemergel mit Senken Niedermoortorf,2541876.38649916,0.202409249481725
"2004",,374346.913037213,0.029809190610571
"2004",Geschiebemergel,3344432.11634818,0.266316646320062
"2004",Unterer Sand und Talsand,7639.32092865974,0.000608318022045783
"2004",Talsand,108026.64439735,0.00860214608886294
"2004",Abschlämmassen und Terrassensande,357412.805784191,0.0284607300961523
"2004",Geschiebemergel,308858.933012347,0.0245943922209594
"2004",Talsand und Terassensand,990984.708497468,0.0789119691894604
"2004",Geschiebemergel und Kolluvium,592697.061612978,0.0471963814008806
"2004",Geschiebemergel,475883.837248657,0.0378945612184732
"2004","Niedermoortorf, Kolluvium, Geschiebemergel",328092.602745303,0.0261259665634824
"2004",Geschiebemergel (sandig),580020.08716442,0.0461869157567367
"2004",Torf über Sand und Mudde,546769.915636897,0.0435392094010024
"2004",Geschiebemergel,1030232.71311386,0.0820372821276711
"2004",Lehm u. Mergel über Sand u. Moorerde u.Kolluvium,66920.4495613813,0.00532886573188333
"2005",Geschiebemergel und Niedermoortorf und Kolluvium,477034.083501274,0.0379861551614155
"2005",Geschiebemergel,634149.639944886,0.0504972442256066
"2005",,224603.321638881,0.0178851300580519
"2005",Geschiebemergel,2502357.87546263,0.199262396156353
"2005",Geschiebemergel,449680.894617569,0.0358080246817867
"2005",Oberer Geschiebemergel,66979.998001502,0.00533360756556835
"2005",Oberer Geschiebemergel,322182.430037398,0.0256553403644791
"2005",Geschiebemergel,1358712.86567883,0.108194109227312
"2005","Niedermoortorf, Kolluvium, Geschiebemergel",646576.587950868,0.0514868003002446
"2005",Geschiebemergel,1213222.33827506,0.096608719546323
"2005",Geschiebemergel,2333616.5691999,0.185825550313411
"2005",Geschiebemergel,2328987.30155371,0.185456922399444
"2006",Geschiebemergel,5518180.3521899,0.439411904341214
"2006",Oberer Geschiebemergel u. Niedermoortorf,438455.901135019,0.0349141800722267
"2006",Spatsand und Geschiebemergel,55360.5127439272,0.00440834963294762
"2006",,2148926.44726407,0.171118702582233
"2006",Hochflächensande z.T. über Geschiebemergel,1614894.93941525,0.128593850753326
"2006",Lehmiger Sand über Geschiebemergel,83712.8704539673,0.00666604378188711
"2006",Lehmiger Sand über Geschiebemergel,18831.1318137875,0.00149952030616632
"2006",Oberer Geschiebemergel,33022.4540115798,0.00262957324283356
"2006",Niedermoortorf,427674.129427565,0.034055629148594
"2006",Hochflächensande z.T. über Geschiebemergel,2219045.16740751,0.176702246138574
"2007",Oberer Geschiebemergel u. Niedermoortorf,784873.505259439,0.0624993638484734
"2007",Niedermoortorf,1379382.59797607,0.109840037024389
"2007",Spatsand und Geschiebemergel,1736822.70577513,0.138302941176042
"2007",Oberer Geschiebemergel,114909.533503091,0.00915022955411665
"2007",,533699.577070767,0.0424984202289979
"2007",Niedermoortorf - Mudde unterlagert,3248209.83847143,0.258654480232088
"2007","Tal-Tonmergel, Oberer Geschiebemergel",2852904.56716999,0.22717637858038
"2007",Oberer Geschiebemergel,611518.047232018,0.0486950937670249
"2007",Hochflächensande,1295783.53340468,0.103183055588493
"2008",,1190401.81156308,0.0947915243006835
"2008",Geschiebemergel und Niedermoortorf und Kolluvium,2306619.74319929,0.183675796958686
"2008",Geschiebemergel,3836652.36699661,0.305512073777756
"2008",Geschiebemergel und Hochflächensand,5160.89315622096,0.000410961176536506
"2008",Geschiebemergel,175102.451267,0.0139433829007623
"2008",Niedermoortorf u. Kolluvium u. Geschiebemergel,370349.656504208,0.0294908896502533
"2008",Hochflächensand und Geschiebemergel,75947.9831006203,0.0060477269235816
"2008",Geschiebemergel und Lehm und Mergel über Sand,78989.9149955448,0.00628995552096599
"2008",Geschiebemergel,1248676.9688768,0.0994319666597023
"2008",Geschiebemergel,2909858.84443238,0.231711639451714
"2008",Oberer Geschiebemergel,360343.271770773,0.0286940826793568
"2009",,3316151.4381158,0.264064659997574
"2009",Geschiebemergel und Niedermoortorf und Kolluvium,254378.563194118,0.0202561282420482
"2009",Geschiebemergel,848205.324092237,0.067542467433819
"2009",Geschiebemergel und Hochflächensand,499202.280802281,0.0397514055102885
"2009",Geschiebemergel,1543477.766584,0.122906911597017
"2009",Niedermoortorf u. Kolluvium u. Geschiebemergel,559375.933107162,0.0445430247512147
"2009",Hochflächensand und Geschiebemergel,859872.643349873,0.0684715343809549
"2009",Geschiebemergel und Lehm und Mergel über Sand,74082.7320336987,0.00589919725055901
"2009",Geschiebemergel,4368.84124494409,0.000347890197253788
"2009",Geschiebemergel,2997752.82949835,0.23871062478619
"2009",Geschiebemergel,1601235.55384011,0.127506155853082
"2010",Geschiebemergel,2275096.38769899,0.18116559671376
"2010",Geschiebemergel mit Senken Niedermoortorf,601852.702426456,0.0479254437563214
"2010",,401159.176658385,0.0319442472896812
"2010",Geschiebemergel,4074877.71413058,0.324481923758274
"2010",Geschiebemergel u. Oberer Sand,324078.282897746,0.0258063068538918
"2010",Geschiebemergel (sandig),771881.377836082,0.0614648026184702
"2010",Lehm u. Mergel über Sand u. Moorerde u.Kolluvium,4109158.26421432,0.327211679009601
"2011",Geschiebemergel,869411.135592528,0.0692310831403981
"2011",Niedermoortorf u.Kolluvium u.Geschiebemergel,139037.522124115,0.0110715378027098
"2011",Geschiebemergel mit Senken Niedermoortorf,1757230.38364578,0.139928001616984
"2011",,499110.607033859,0.0397441055413514
"2011",Geschiebemergel u. Oberer Sand,113386.144822356,0.00902892233352385
"2011",Lehm u. Mergel über Sand u. Moorerde u.Kolluvium,5012504.71288384,0.399145026228349
"2012","Geschiebemergel, z.T. Hochflächensande",895761.979561851,0.0713293970392837
"2012","Geschiebemergel, z.T. Hochflächensand",364094.742620103,0.0289928117611872
"2012",Geschiebemergel,201128.067474883,0.0160157989599838
"2012",,1456501.05024857,0.115980968239053
"2012",Geschiebemergel und Hochflächensand,254368.419812774,0.020255320526057
"2012",Geschiebemergel,6126.92993104222,0.00048788654537107
"2012",Geschiebemergel,802183.678613767,0.0638777704522161
"2012",Geschiebemergel,329381.13486489,0.0262285721900361
"2012",Durchströmungsmoor,388690.807863397,0.0309513928835979
"2012",Hochflächensand,505734.432449707,0.0402715598024008
"2012",Geschiebemergel,518559.721813127,0.041292835741791
"2012",Hochflächensand,311365.103241085,0.0247939581942565
"2012",Geschiebemergel,645722.053335065,0.0514187538322262
"2012",Geschiebemergel,1171592.11639806,0.093293710991762
"2012",Geschiebemergel,458592.731761746,0.0365176729862586
"2012","Hochflächensand, Geschiebemergel",472942.545201224,0.0376603465576072
"2012",Geschiebemergel,567788.391607056,0.0452129076063778
"2012",Geschiebemergel und Hochflächensand,126624.365725423,0.0100830799517681
"2012",Geschiebemergel,1235140.08598845,0.0983540266307113
"2012","Hochflächensand, z.T. Geschiebemergel",98370.5662204289,0.0078332339784596
"2012",Geschiebemergel,636936.770858312,0.0507191830576404
"2012",Verlandungsmoor,985790.162444409,0.0784983282376098
"2012",Hochflächensand und Geschiebemergel,124708.047827266,0.00993048383435085
