id,obj,area,area%
"2001","0",265865.626404247,0.338733462818547
"2001","3",201588.467673231,0.256839368980372
"2001","0",120730.11806045,0.153819549786128
"2001",,159817.802677908,0.203620296663797
"2001","4",36879.4793005877,0.0469873217511709
"2002",,86099.6263724499,0.109697612974526
"2002","0",272795.618538023,0.347562811179698
"2002","0",31288.1037083804,0.0398634748594796
"2002","0",54331.413084921,0.0692224412120776
"2002","3",20165.7082493946,0.0256926789592565
"2002","2",320201.024163239,0.407960980814955
"2003","0",7873.19767485178,0.0100310654969832
"2003","0",34181.1176272855,0.0435493993469233
"2003","0",423698.530213605,0.539824844119413
"2003","0",112065.599249803,0.142780279685358
"2003","2",200200.631537149,0.255071157923689
"2003","2",6862.41781371072,0.00874325342762239
"2004","0",500709.289911376,0.637942534847319
"2004","0",15338.7407977222,0.0195427474245521
"2004","2",268833.46340732,0.342514717728135
"2005","0",53064.3876506185,0.0676081523750998
"2005","0",199309.58582414,0.25393589646105
"2005","0",226878.636459561,0.289061008776836
"2005","0",46202.7119903939,0.0588658445086757
"2005","2",105039.040543353,0.133827898008477
"2005","0",154387.131648352,0.196701199869867
"2006","0",729724.360804916,0.929725527070056
"2006","0",55157.1333114934,0.0702744729299383
"2007","0",46371.7152264107,0.0590811677610185
"2007","2",238007.551559171,0.303240111205717
"2007","0",500502.227330833,0.637678721033265
"2008",,48777.9061338586,0.0621468419111738
"2008","0",736103.587982553,0.937853158088823
"2009",,38957.0432157132,0.0496342995824732
"2009","3",32682.9037915248,0.04164055852574
"2009","2",123128.325167862,0.156875051954786
"2009","0",298180.220055702,0.379904765612267
"2009","2",247813.287838153,0.315733381020954
"2009","0",44119.7140474643,0.056211943303788
"2010","0",641212.365321352,0.816954368433928
"2010","0",76490.3300823817,0.0974546229663515
"2010","0",67178.7987126721,0.0855910085997112
"2011","0",176536.277824945,0.224920932839271
"2011","0",120692.633126644,0.1537717910683
"2011","0",397079.496225837,0.505910126818383
"2012",,430446.467990111,0.548422241085821
"2012","0",176988.123817932,0.225496619737706
"2012","3",782.250087522517,0.000996647383568575
"2012","0",176664.652220853,0.22508449179291
"2013",,288793.615023297,0.367945501566971
"2013","0",145919.094810076,0.185912263066344
"2013","0",81424.1041182582,0.103740634387006
"2013","3",30790.9371777124,0.039230046075141
"2013","0",92624.7805707563,0.11801116635452
"2013","0",145328.962416306,0.185160388550008
"2014","0",32195.6356401642,0.0410197410456322
"2014","0",286325.795168254,0.364801307349701
"2014","2",97196.7053207691,0.123836153673351
"2014",,211878.729253621,0.269949961671787
"2014","5",157284.628733619,0.200392836259547
"2015","0",511383.002492268,0.65154167390322
"2015","0",188557.131816603,0.240236434710277
"2015","3",56300.5795483496,0.0717313122686508
"2015","0",28640.7802591905,0.0364905791178489
"2016","4",54077.8849727148,0.0688994267008339
"2016","0",730803.609143703,0.931100573299172
"2017","0",52229.0266912276,0.0665438376146514
"2017","4",26148.225899552,0.0333148712201306
"2017","0",706504.24152562,0.9001412911652
"2018",,23872.1030685113,0.03041491390415
"2018","3",99627.8365673636,0.126933603753163
"2018","2",661381.554480536,0.842651482342683
"2019",,784881.494116413,1
"2020",,784881.494116413,1
"2021","0",660533.804719817,0.841571383286872
"2021","0",124347.689396597,0.158428616713129
"2022","0",510124.458559178,0.649938191157704
"2022",,202928.007917074,0.258546047318292
"2022","0",71829.0276401704,0.0915157615240152
"2023",,165179.376343872,0.21045135804842
"2023","2",198386.987748801,0.252760434837538
"2023","0",49530.1227393114,0.0631052243053206
"2023","0",371785.007284432,0.473682982808726
"2024","0",28540.2660986343,0.0363625162684766
"2024","2",614870.84736644,0.783393228118641
"2024","0",141470.380651339,0.180244255612881
"2025","0",450116.653977917,0.573483586187287
"2025",,143091.919689884,0.182310222323398
"2025","0",145372.545920701,0.185215917320557
"2025","3",46300.3745279161,0.0589902741687637
"2026","2",6033.75190706393,0.00768746868450055
"2026","2",118681.84540006,0.151209891288961
"2026","0",660165.896809283,0.84110264002653
"2027",,118026.277112807,0.150374646360691
"2027","2",645560.028138322,0.822493628627423
"2027","0",21295.1888652918,0.027131725011895
"2028",,784881.494116413,1
"2029",,158855.959174887,0.202394833316488
"2029","0",394581.907502079,0.502728004749663
"2029","0",231443.627439433,0.294877161933831
"2030","2",126621.997854949,0.161326262377348
"2030",,658259.49626147,0.83867373762266
"2031",,5449.03171025483,0.00694248972755959
"2031","0",243551.861996363,0.310303993433485
"2031","0",137702.301742599,0.175443430345646
"2031","2",349945.631373669,0.445857921223666
"2031","0",16078.0512796797,0.0204846864147048
"2031","2",32154.6160138504,0.0409674788549432
"2032","0",319110.942315816,0.406572131854195
"2032","0",162666.0443915,0.207249177883373
"2032","0",229753.967881455,0.292724404389356
"2032","0",72301.5679049508,0.092117814532428
"2032","0",1048.97162268534,0.00133647134064007
"2033",,493194.973207262,0.628368711588085
"2033","0",175181.125116477,0.223194363008506
"2033","4",116505.395792681,0.148436925403418
"2034",,784881.494116413,1
